#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Unsecreted_PFA_XP_001351976.1 -          AIRS_C               PF02769.24   1.4e-15   53.5   0.0   4.7e-15   51.7   0.0   1.8   1   1   0   1   1   1   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1184861_evm.model.c7180000091295.1 -          AJAP1_PANP_C         PF15298.8     0.0067   12.4  37.4     0.018   11.0  11.3   2.3   2   0   0   2   2   2   2 -
Unsecreted_PRU_jgi_Orpsp1_1_1174939_evm.model.c7180000052017.1 -          AJAP1_PANP_C         PF15298.8        2.1    4.3  36.4      0.65    5.9   1.2   3.4   3   0   0   3   3   3   0 -
Unsecreted_EFE_QPG97524.1 -          Ald_Xan_dh_C         PF01315.24   4.4e-34  112.9   0.1   1.6e-33  111.1   0.1   2.1   2   0   0   2   2   2   1 -
Unsecreted_EFE_QPG97524.1 -          Ald_Xan_dh_C2        PF02738.20  2.4e-204  675.5   1.7  3.7e-204  674.9   1.7   1.2   1   0   0   1   1   1   1 -
Unsecreted_VNO_XP_028497928.1 -          Amidase              PF01425.23   4.4e-92  305.1   0.0   7.9e-92  304.3   0.0   1.4   1   1   0   1   1   1   1 -
Unsecreted_PEF_RQM16770.1     -          Amidohydro_1         PF01979.22   8.4e-68  224.9   1.3   1.1e-67  224.5   1.3   1.1   1   0   0   1   1   1   1 -
Unsecreted_SCE_NP_012293.3    -          Amidohydro_1         PF01979.22   8.5e-63  208.4   0.0   1.1e-62  208.0   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_NCR_XP_963385.2    -          Amidohydro_1         PF01979.22     4e-62  206.2   0.0     5e-62  205.9   0.0   1.1   1   0   0   1   1   1   1 -
Unsecreted_MAN_KID69471.1     -          Amidohydro_1         PF01979.22   7.1e-31  103.4   0.1   3.8e-29   97.8   0.1   2.2   1   1   0   1   1   1   1 -
Unsecreted_FFL_RSL86465.1     -          Amidohydro_1         PF01979.22     2e-27   92.1   0.0   5.9e-27   90.6   0.0   1.7   1   1   0   1   1   1   1 -
Unsecreted_THA_XP_024775702.1 -          Amidohydro_1         PF01979.22   4.2e-27   91.0   0.0   4.6e-26   87.6   0.0   2.3   1   1   0   1   1   1   1 -
Unsecreted_OCA_KAF4591854.1   -          Amidohydro_1         PF01979.22   7.1e-27   90.3   0.0   1.1e-26   89.6   0.0   1.3   1   1   0   1   1   1   1 -
Unsecreted_FOL_RSM12299.1     -          Amidohydro_1         PF01979.22   7.4e-27   90.2   0.0   2.2e-26   88.7   0.0   1.7   1   1   0   1   1   1   1 -
Unsecreted_NCR_XP_959940.1    -          Amidohydro_1         PF01979.22   1.6e-26   89.1   0.0   1.1e-17   60.0   0.0   2.3   2   1   0   2   2   2   2 -
Unsecreted_CMI_XP_006665720.1 -          Amidohydro_1         PF01979.22   3.3e-25   84.8   0.0     1e-24   83.2   0.0   1.7   1   1   0   1   1   1   1 -
Unsecreted_SCE_NP_012293.3 -          Amidohydro_2         PF04909.16    0.0039   12.6   0.1    0.0075   11.7   0.1   1.5   1   1   0   1   1   1   1 -
Unsecreted_PEF_RQM16770.1     -          Amidohydro_3         PF07969.13   3.6e-18   61.9   2.8     7e-16   54.4   0.3   2.4   2   1   0   2   2   2   2 -
Unsecreted_FFL_RSL86465.1     -          Amidohydro_3         PF07969.13   7.9e-16   54.2   0.0   1.7e-09   33.3   0.0   2.2   2   0   0   2   2   2   2 -
Unsecreted_FOL_RSM12299.1     -          Amidohydro_3         PF07969.13   1.5e-15   53.3   0.0   3.2e-09   32.4   0.0   2.2   2   0   0   2   2   2   2 -
Unsecreted_MAN_KID69471.1     -          Amidohydro_3         PF07969.13   3.3e-15   52.2   0.4     5e-09   31.8   0.0   2.2   2   0   0   2   2   2   2 -
Unsecreted_NCR_XP_963385.2    -          Amidohydro_3         PF07969.13   3.4e-15   52.1   0.0   7.3e-13   44.4   0.0   2.1   2   0   0   2   2   2   2 -
Unsecreted_NCR_XP_959940.1    -          Amidohydro_3         PF07969.13   1.8e-14   49.7   0.1     3e-08   29.2   0.0   2.2   2   0   0   2   2   2   2 -
Unsecreted_THA_XP_024775702.1 -          Amidohydro_3         PF07969.13   7.4e-14   47.7   0.0     1e-07   27.5   0.0   2.3   2   0   0   2   2   2   2 -
Unsecreted_OCA_KAF4591854.1   -          Amidohydro_3         PF07969.13   2.9e-13   45.8   0.3   3.2e-07   25.8   0.0   2.3   2   0   0   2   2   2   2 -
Unsecreted_SCE_NP_012293.3    -          Amidohydro_3         PF07969.13   4.7e-13   45.1   0.0   1.3e-08   30.5   0.0   2.3   2   0   0   2   2   2   2 -
Unsecreted_CMI_XP_006665720.1 -          Amidohydro_3         PF07969.13   1.6e-11   40.0   0.1   4.8e-06   22.0   0.0   2.4   2   0   0   2   2   2   2 -
Unsecreted_RMI_XP_023468395.1 -          AMP-binding          PF00501.30  6.3e-100  330.4   0.1  8.2e-100  330.0   0.1   1.1   1   0   0   1   1   1   1 -
Unsecreted_BME_ORX89632.1     -          AMP-binding          PF00501.30   4.2e-93  307.9   0.0   7.9e-93  307.0   0.0   1.5   1   0   0   1   1   1   1 -
Unsecreted_PIN_XP_002902825.1 -          AMP-binding          PF00501.30     3e-86  285.3   0.0   3.9e-86  285.0   0.0   1.1   1   0   0   1   1   1   1 -
Unsecreted_PEF_RQM15644.1     -          AMP-binding          PF00501.30   6.2e-86  284.3   0.0   7.9e-86  283.9   0.0   1.1   1   0   0   1   1   1   1 -
Unsecreted_OCA_KAF4587292.1   -          AMP-binding          PF00501.30   1.5e-73  243.5   0.0   2.4e-73  242.8   0.0   1.3   1   0   0   1   1   1   1 -
Unsecreted_AAM_KAG0266782.1   -          AMP-binding          PF00501.30   1.9e-70  233.3   0.0   2.7e-70  232.8   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_647088.1    -          AMP-binding          PF00501.30   3.1e-56  186.4   0.1   1.6e-55  184.1   0.0   1.8   2   0   0   2   2   2   1 -
Unsecreted_AMA_KNE72130.1     -          AMP-binding          PF00501.30   4.4e-48  159.6  11.9   1.6e-17   58.9   0.0   4.4   4   1   0   4   4   4   4 -
Unsecreted_AMA_KNE71340.1     -          AMP-binding          PF00501.30   5.1e-33  110.0   0.2   3.7e-13   44.5   0.1   4.1   4   0   0   4   4   4   4 -
Unsecreted_SST_KIJ47617.1     -          AMP-binding          PF00501.30   3.3e-10   34.8   0.0   4.6e-10   34.3   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_647088.1  -          AMP-binding_C        PF13193.8      2e-08   30.9   0.0   2.1e-07   27.6   0.0   2.2   1   1   0   1   1   1   1 -
Unsecreted_BME_ORX89632.1   -          AMP-binding_C        PF13193.8    5.7e-07   26.2   0.0   1.2e-06   25.1   0.0   1.6   1   0   0   1   1   1   1 -
Unsecreted_AAM_KAG0266782.1 -          AMP-binding_C        PF13193.8    1.7e-06   24.7   0.0   5.9e-06   22.9   0.0   2.1   1   0   0   1   1   1   1 -
Unsecreted_OCA_KAF4587292.1 -          AMP-binding_C        PF13193.8    2.2e-05   21.1   0.6   7.7e-05   19.4   0.6   2.0   1   0   0   1   1   1   1 -
Unsecreted_NCR_XP_963385.2 -          AMP_deaminase        PF19326.1     0.0022   12.1   0.0    0.0033   11.5   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_AAM_KAG0269345.1 -          ANAPC15              PF15243.8     0.0037   13.3   7.9       0.3    7.2   0.1   2.9   2   0   0   2   2   2   2 -
Unsecreted_SCE_NP_009469.2    -          ANAPC3               PF12895.9    2.2e-29   97.3  20.5   3.3e-18   61.5   3.3   4.4   4   0   0   4   4   4   3 -
Unsecreted_ASP_KAF7977175.1   -          ANAPC3               PF12895.9    8.9e-10   34.5   5.5    0.0058   12.6   0.1   5.0   3   2   0   4   4   4   3 -
Unsecreted_AMA_KNE56460.1     -          ANAPC3               PF12895.9     0.0047   12.9   0.8     0.044    9.8   0.2   2.2   2   1   0   2   2   2   1 -
Unsecreted_BDE_XP_006680357.1 -          ANAPC3               PF12895.9     0.0094   12.0   8.7      0.15    8.1   0.4   4.8   4   2   1   5   5   5   1 -
Unsecreted_DDI_XP_638336.1 -          ANAPC4               PF12896.9    2.3e-37  124.2   6.3   2.3e-37  124.2   6.3   2.0   2   0   0   2   2   2   1 -
Unsecreted_DDI_XP_638336.1    -          ANAPC4_WD40          PF12894.9    1.9e-21   71.9   0.1   7.6e-21   70.0   0.1   2.1   1   1   0   1   1   1   1 -
Unsecreted_POR_XP_003713707.1 -          ANAPC4_WD40          PF12894.9    1.2e-19   66.2  10.1   9.4e-05   18.4   0.1   9.3   5   3   5  10  10  10   5 -
Unsecreted_PIN_XP_002897119.1 -          ANAPC4_WD40          PF12894.9    9.8e-17   56.8   0.7    0.0014   14.6   0.0   6.2   4   1   2   6   6   6   4 -
Unsecreted_CPA_KAF3767445.1   -          ANAPC4_WD40          PF12894.9    1.2e-16   56.5   0.0   9.8e-05   18.3   0.0   7.2   3   2   4   7   7   7   2 -
Unsecreted_PEF_RQM14836.1     -          ANAPC4_WD40          PF12894.9    1.9e-16   55.9   1.0    0.0012   14.9   0.0   6.5   4   2   2   6   6   6   3 -
Unsecreted_DDI_XP_636746.1    -          ANAPC4_WD40          PF12894.9    9.6e-12   40.8   2.3    0.0037   13.3   0.0   5.1   1   1   3   5   5   5   3 -
Unsecreted_BDE_XP_006680357.1 -          ANAPC4_WD40          PF12894.9      1e-09   34.3   0.2    0.0023   13.9   0.0   4.8   4   0   0   4   4   4   2 -
Unsecreted_PIN_XP_002906917.1 -          ANAPC4_WD40          PF12894.9    2.8e-09   32.9   0.0      0.02   10.9   0.0   4.8   4   1   0   4   4   4   1 -
Unsecreted_CRE_PIA16368.1     -          ANAPC4_WD40          PF12894.9    3.7e-09   32.5   0.0    0.0017   14.4   0.0   3.8   4   0   0   4   4   4   2 -
Unsecreted_NCR_XP_011395294.1 -          ANAPC4_WD40          PF12894.9    2.6e-08   29.8   0.0   0.00014   17.8   0.0   4.7   5   1   1   6   6   6   1 -
Unsecreted_NCR_XP_011395295.1 -          ANAPC4_WD40          PF12894.9    2.6e-08   29.8   0.0   0.00014   17.8   0.0   4.7   5   1   1   6   6   6   1 -
Unsecreted_PFA_XP_001351743.1 -          ANAPC4_WD40          PF12894.9    1.5e-06   24.2   0.9     0.011   11.8   0.2   3.9   1   1   1   3   3   3   2 -
Unsecreted_PIN_XP_002899571.1 -          ANAPC4_WD40          PF12894.9    1.6e-06   24.1   0.3       0.2    7.8   0.0   4.6   2   2   3   5   5   5   1 -
Unsecreted_RIR_XP_025164603.1 -          ANAPC4_WD40          PF12894.9    1.1e-05   21.4   0.1     0.046    9.8   0.0   4.5   4   1   2   6   6   6   1 -
Unsecreted_EFE_QPH10514.1     -          ANAPC4_WD40          PF12894.9    8.1e-05   18.6   0.0    0.0049   12.9   0.0   3.5   4   0   0   4   4   4   1 -
Unsecreted_BDE_XP_006677255.1 -          ANAPC4_WD40          PF12894.9    0.00013   17.9   0.3    0.0035   13.4   0.1   2.4   2   0   0   2   2   2   1 -
Unsecreted_OCA_KAF4585970.1   -          ANAPC4_WD40          PF12894.9    0.00019   17.4   0.1     0.011   11.8   0.0   3.6   4   1   0   4   4   2   1 -
Unsecreted_SPU_XP_016608548.1 -          ANAPC4_WD40          PF12894.9      0.001   15.1   0.0      0.56    6.3   0.0   3.0   2   0   0   2   2   2   0 -
Unsecreted_SPU_XP_016608549.1 -          ANAPC4_WD40          PF12894.9      0.001   15.1   0.0      0.57    6.3   0.0   3.0   2   0   0   2   2   2   0 -
Unsecreted_CMI_XP_006666521.1 -          ANAPC4_WD40          PF12894.9     0.0013   14.8   0.0      0.18    7.9   0.0   3.5   4   0   0   4   4   3   1 -
Unsecreted_EMU_KAF7745105.1   -          ANAPC4_WD40          PF12894.9     0.0033   13.5   0.1      0.71    6.0   0.0   3.8   1   1   2   4   4   4   0 -
Unsecreted_DDI_XP_628911.1                                     -          Androgen_recep       PF02166.18      0.57    4.5  16.2      0.82    4.0  16.2   1.1   1   0   0   1   1   1   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1179931_evm.model.c7180000071410.1 -          Androgen_recep       PF02166.18       4.6    1.5  36.5       7.3    0.8  36.5   1.2   1   0   0   1   1   1   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1188808_evm.model.d7180000067340.2 -          Ank                  PF00023.32  1.7e-166  530.4  86.1   2.6e-08   29.8   0.1  46.3  48   1   1  49  49  48  29 -
Unsecreted_FOL_RSM06187.1                                      -          Ank                  PF00023.32   9.7e-47  151.4   8.3   2.4e-05   20.4   0.0  16.2  17   1   0  17  17  15   7 -
Unsecreted_PRU_jgi_Orpsp1_1_1176102_evm.model.c7180000056410.1 -          Ank                  PF00023.32   6.1e-40  129.9  11.8   1.1e-05   21.5   0.0  12.8  13   0   0  13  13  13   9 -
Unsecreted_EMU_KAF7741681.1                                    -          Ank                  PF00023.32   1.4e-21   71.8   0.2   1.4e-05   21.1   0.0   5.0   5   0   0   5   5   5   4 -
Unsecreted_EMU_KAF7746583.1                                    -          Ank                  PF00023.32   1.4e-21   71.8   0.2   1.4e-05   21.1   0.0   5.0   5   0   0   5   5   5   4 -
Unsecreted_EMU_KAF7743727.1                                    -          Ank                  PF00023.32   2.3e-21   71.1   0.1   1.4e-05   21.1   0.0   5.0   5   0   0   5   5   5   4 -
Unsecreted_CIM_XP_001247513.2                                  -          Ank                  PF00023.32   2.3e-17   58.4   8.2   0.00052   16.2   0.0   9.3  10   1   0  10  10   9   3 -
Unsecreted_PEF_RQM09034.1                                      -          Ank                  PF00023.32   6.9e-17   56.9   0.3   7.4e-05   18.8   0.0   4.4   4   0   0   4   4   4   3 -
Unsecreted_PRU_jgi_Orpsp1_1_1177725_evm.model.c7180000062600.1 -          Ank                  PF00023.32   5.3e-12   41.4  21.6     0.026   10.8   0.2  11.5  13   0   0  13  13  11   4 -
Unsecreted_RMI_XP_023460957.1                                  -          Ank                  PF00023.32     5e-11   38.4   3.4   1.9e-05   20.7   0.0   4.6   4   1   0   4   4   4   2 -
Unsecreted_CRE_PIA12786.1                                      -          Ank                  PF00023.32   9.7e-09   31.1   0.1   7.1e-05   18.9   0.0   3.6   3   0   0   3   3   3   2 -
Unsecreted_PIN_XP_002896556.1                                  -          Ank                  PF00023.32   5.1e-08   28.9  13.7   5.6e-05   19.2   0.3   5.7   6   0   0   6   6   5   2 -
Unsecreted_PIN_XP_002909458.1                                  -          Ank                  PF00023.32     2e-07   26.9   0.9   2.9e-05   20.1   0.6   3.6   4   0   0   4   4   4   1 -
Unsecreted_VNO_XP_028496133.1                                  -          Ank                  PF00023.32   2.3e-07   26.8   0.0      0.02   11.2   0.0   3.7   3   0   0   3   3   3   2 -
Unsecreted_PEF_RQM14945.1                                      -          Ank                  PF00023.32   2.7e-06   23.4   3.1    0.0064   12.7   0.1   4.2   2   1   1   3   3   3   2 -
Unsecreted_AAM_KAG0254093.1                                    -          Ank                  PF00023.32      0.23    7.8   6.2         1    5.7   0.0   4.5   5   0   0   5   5   5   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1188808_evm.model.d7180000067340.2 -          Ank_2                PF12796.9          0 1021.9 243.7   3.5e-21   71.3   0.2  25.5   5   5  23  32  32  32  31 -
Unsecreted_FOL_RSM06187.1                                      -          Ank_2                PF12796.9    8.4e-83  268.8   0.0   2.1e-14   49.6   0.0  11.0   6   2   6  12  12  12  11 -
Unsecreted_PRU_jgi_Orpsp1_1_1176102_evm.model.c7180000056410.1 -          Ank_2                PF12796.9    7.6e-54  176.0  33.7   9.3e-14   47.6   0.2   7.9   3   3   4   8   8   8   8 -
Unsecreted_PRU_jgi_Orpsp1_1_1177725_evm.model.c7180000062600.1 -          Ank_2                PF12796.9    6.8e-46  150.5  56.0   2.8e-09   33.2   7.4  12.6   5   3   6  12  12  11  11 -
Unsecreted_CIM_XP_001247513.2                                  -          Ank_2                PF12796.9    4.1e-34  112.8   2.7   3.3e-12   42.6   0.0   9.3   8   2   1   9   9   8   5 -
Unsecreted_EMU_KAF7743727.1                                    -          Ank_2                PF12796.9    1.3e-26   88.7   0.2   6.2e-15   51.3   0.1   3.2   1   1   1   2   2   2   2 -
Unsecreted_EMU_KAF7741681.1                                    -          Ank_2                PF12796.9    1.3e-26   88.7   0.3     6e-15   51.4   0.1   3.1   1   1   1   2   2   2   2 -
Unsecreted_EMU_KAF7746583.1                                    -          Ank_2                PF12796.9    1.3e-26   88.7   0.3     6e-15   51.4   0.1   3.1   1   1   1   2   2   2   2 -
Unsecreted_PIN_XP_002896556.1                                  -          Ank_2                PF12796.9    3.6e-21   71.3   2.5   2.2e-07   27.1   0.4   3.9   2   1   2   4   4   4   3 -
Unsecreted_PEF_RQM09034.1                                      -          Ank_2                PF12796.9    8.2e-20   67.0   2.0   2.3e-09   33.5   0.2   3.2   3   0   0   3   3   3   2 -
Unsecreted_RMI_XP_023460957.1                                  -          Ank_2                PF12796.9    3.4e-16   55.4   0.0   8.6e-10   34.8   0.0   2.9   1   1   1   2   2   2   2 -
Unsecreted_CRE_PIA12786.1                                      -          Ank_2                PF12796.9      2e-10   36.9   0.0   5.6e-10   35.4   0.0   1.8   1   0   0   1   1   1   1 -
Unsecreted_PEF_RQM14945.1                                      -          Ank_2                PF12796.9    1.5e-09   34.1   0.0   5.8e-09   32.2   0.0   2.1   1   0   0   1   1   1   1 -
Unsecreted_PIN_XP_002909458.1                                  -          Ank_2                PF12796.9    1.6e-09   34.0   0.1   6.8e-08   28.8   0.0   2.5   2   1   0   3   3   2   1 -
Unsecreted_VNO_XP_028496133.1                                  -          Ank_2                PF12796.9    5.2e-09   32.3   0.0    0.0061   12.9   0.0   4.0   2   2   0   2   2   2   2 -
Unsecreted_DDI_XP_636123.1                                     -          Ank_2                PF12796.9    5.9e-06   22.5   0.3   4.5e-05   19.7   0.1   2.7   2   0   0   2   2   2   1 -
Unsecreted_AAM_KAG0254093.1                                    -          Ank_2                PF12796.9     0.0013   15.0   0.2      0.81    6.1   0.0   3.5   3   1   0   3   3   3   0 -
Unsecreted_RIR_XP_025178134.1                                  -          Ank_2                PF12796.9     0.0025   14.1   0.2     0.011   12.1   0.2   2.1   1   0   0   1   1   1   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1188808_evm.model.d7180000067340.2 -          Ank_3                PF13606.8   5.1e-218  673.6 129.0   2.3e-08   29.6   0.0  52.4  55   0   0  55  55  54  39 -
Unsecreted_FOL_RSM06187.1                                      -          Ank_3                PF13606.8    2.5e-54  170.8   8.4     1e-05   21.4   0.0  19.1  18   0   0  18  18  18  10 -
Unsecreted_PRU_jgi_Orpsp1_1_1176102_evm.model.c7180000056410.1 -          Ank_3                PF13606.8    1.3e-34  110.2  23.0   0.00052   16.2   0.0  14.7  17   0   0  17  17  14   7 -
Unsecreted_CIM_XP_001247513.2                                  -          Ank_3                PF13606.8    4.4e-25   80.9   6.3   0.00015   17.9   0.0  10.7  12   0   0  12  12   9   6 -
