# SignalP-5.0	Organism: Eukarya	Timestamp: 20220322163127
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
TMA_KAF8227787.1	OTHER	0.001013	0.998987	
TMA_KAF8228349.1	SP(Sec/SPI)	0.982629	0.017371	CS pos: 19-20. VAA-VP. Pr: 0.4466
TMA_KAF8228350.1	SP(Sec/SPI)	0.997050	0.002950	CS pos: 19-20. ATA-AP. Pr: 0.3752
TMA_KAF8228375.1	SP(Sec/SPI)	0.997322	0.002678	CS pos: 18-19. VAA-TP. Pr: 0.4174
TMA_KAF8229519.1	OTHER	0.000744	0.999256	
TMA_KAF8229859.1	OTHER	0.025403	0.974597	
TMA_KAF8230137.1	OTHER	0.002234	0.997766	
TMA_KAF8231076.1	OTHER	0.441598	0.558402	
TMA_KAF8231641.1	OTHER	0.001059	0.998941	
TMA_KAF8232807.1	OTHER	0.113470	0.886530	
TMA_KAF8233107.1	OTHER	0.290668	0.709332	
TMA_KAF8234245.1	OTHER	0.014289	0.985711	
TMA_KAF8234731.1	OTHER	0.127498	0.872502	
TMA_KAF8235005.1	SP(Sec/SPI)	0.992473	0.007527	CS pos: 20-21. VLA-VP. Pr: 0.7224
TMA_KAF8235122.1	OTHER	0.001937	0.998063	
TMA_KAF8235457.1	OTHER	0.000663	0.999337	
TMA_KAF8235714.1	OTHER	0.018764	0.981236	
TMA_KAF8236060.1	OTHER	0.000878	0.999122	
TMA_KAF8236276.1	OTHER	0.010805	0.989195	
TMA_KAF8237072.1	OTHER	0.168120	0.831880	
TMA_KAF8237174.1	OTHER	0.000487	0.999513	
TMA_KAF8237776.1	OTHER	0.001309	0.998691	
TMA_KAF8238464.1	SP(Sec/SPI)	0.677049	0.322951	CS pos: 24-25. VYA-HS. Pr: 0.4298
TMA_KAF8238824.1	OTHER	0.014294	0.985706	
TMA_KAF8238974.1	OTHER	0.001485	0.998515	
TMA_KAF8239593.1	SP(Sec/SPI)	0.998477	0.001523	CS pos: 19-20. VSA-TP. Pr: 0.7372
TMA_KAF8239700.1	OTHER	0.013503	0.986497	
TMA_KAF8239817.1	OTHER	0.008745	0.991255	
TMA_KAF8240271.1	OTHER	0.007815	0.992185	
TMA_KAF8240499.1	OTHER	0.001030	0.998970	
TMA_KAF8240924.1	OTHER	0.000599	0.999401	
TMA_KAF8241131.1	SP(Sec/SPI)	0.996549	0.003451	CS pos: 19-20. VCA-TP. Pr: 0.6449
TMA_KAF8241160.1	SP(Sec/SPI)	0.995902	0.004098	CS pos: 19-20. VCA-AN. Pr: 0.5579
UMA_XP_011386184.1	OTHER	0.003419	0.996581	
UMA_XP_011388041.1	OTHER	0.000634	0.999366	
UMA_XP_011389080.1	SP(Sec/SPI)	0.968076	0.031924	CS pos: 26-27. ITA-RS. Pr: 0.6025
UMA_XP_011389838.1	OTHER	0.004543	0.995457	
UMA_XP_011390519.1	OTHER	0.003515	0.996485	
UMA_XP_011391123.1	SP(Sec/SPI)	0.986451	0.013549	CS pos: 22-23. VLA-GS. Pr: 0.7759
UMA_XP_011391376.1	SP(Sec/SPI)	0.997716	0.002284	CS pos: 19-20. ASA-LP. Pr: 0.7004
URA_jgi_Umbra1_223278_fgenesh1_kg.5___642___combest_scaffold_5_102600	OTHER	0.007519	0.992481	
URA_jgi_Umbra1_224472_fgenesh1_kg.6___577___combest_scaffold_6_117588	OTHER	0.001275	0.998725	
URA_jgi_Umbra1_227208_fgenesh1_kg.9___269___combest_scaffold_9_145008	OTHER	0.001151	0.998849	
URA_jgi_Umbra1_228289_fgenesh1_kg.10___424___combest_scaffold_10_6233	SP(Sec/SPI)	0.996492	0.003508	CS pos: 19-20. CEA-HS. Pr: 0.8398
URA_jgi_Umbra1_228923_fgenesh1_kg.11___221___combest_scaffold_11_9992	OTHER	0.000753	0.999247	
URA_jgi_Umbra1_234273_fgenesh1_kg.17___301___combest_scaffold_17_29532	OTHER	0.019175	0.980825	
URA_jgi_Umbra1_237142_fgenesh1_kg.21___340___combest_scaffold_21_44641	OTHER	0.001460	0.998540	
URA_jgi_Umbra1_211524_estExt_Genewise1Plus.C_390003	OTHER	0.002268	0.997732	
URA_jgi_Umbra1_250883_fgenesh1_kg.47___81___combest_scaffold_47_97230	SP(Sec/SPI)	0.515275	0.484725	CS pos: 26-27. FSS-QE. Pr: 0.1113
URA_jgi_Umbra1_252380_fgenesh1_kg.50___310___combest_scaffold_50_105325	SP(Sec/SPI)	0.995334	0.004666	CS pos: 19-20. TKA-QN. Pr: 0.9790
URA_jgi_Umbra1_255715_fgenesh1_kg.60___130___combest_scaffold_60_119021	OTHER	0.003553	0.996447	
URA_jgi_Umbra1_256302_fgenesh1_kg.62___162___combest_scaffold_62_120827	OTHER	0.000416	0.999584	
URA_jgi_Umbra1_260967_fgenesh1_kg.84___92___combest_scaffold_84_141799	OTHER	0.000721	0.999279	
URA_jgi_Umbra1_215568_estExt_Genewise1Plus.C_860008	SP(Sec/SPI)	0.999683	0.000317	CS pos: 19-20. AAA-DT. Pr: 0.7552
URA_jgi_Umbra1_262730_fgenesh1_kg.100___35___combest_scaffold_100_7588	OTHER	0.003609	0.996391	
VNO_XP_028491402.1	OTHER	0.027749	0.972251	
VNO_XP_028491501.1	OTHER	0.001814	0.998186	
VNO_XP_028491691.1	SP(Sec/SPI)	0.987774	0.012226	CS pos: 17-18. ASA-GL. Pr: 0.6440
VNO_XP_028491998.1	SP(Sec/SPI)	0.997017	0.002983	CS pos: 22-23. TLA-AR. Pr: 0.2911
VNO_XP_028492308.1	SP(Sec/SPI)	0.979312	0.020688	CS pos: 16-17. AAA-TT. Pr: 0.3877
VNO_XP_028492781.1	OTHER	0.001870	0.998130	
VNO_XP_028493055.1	SP(Sec/SPI)	0.998330	0.001670	CS pos: 17-18. ALA-AP. Pr: 0.7032
VNO_XP_028493066.1	SP(Sec/SPI)	0.999625	0.000375	CS pos: 17-18. AAA-LP. Pr: 0.5837
VNO_XP_028493266.1	SP(Sec/SPI)	0.988477	0.011523	CS pos: 16-17. AQA-TS. Pr: 0.5513
VNO_XP_028493846.1	OTHER	0.000649	0.999351	
VNO_XP_028494373.1	OTHER	0.001110	0.998890	
VNO_XP_028494440.1	SP(Sec/SPI)	0.884712	0.115288	CS pos: 21-22. ALG-DA. Pr: 0.6321
VNO_XP_028495148.1	OTHER	0.003722	0.996278	
VNO_XP_028495153.1	OTHER	0.001810	0.998190	
VNO_XP_028495482.1	OTHER	0.015581	0.984419	
VNO_XP_028495486.1	SP(Sec/SPI)	0.995676	0.004324	CS pos: 19-20. AAA-QE. Pr: 0.8456
VNO_XP_028495746.1	SP(Sec/SPI)	0.827834	0.172166	CS pos: 23-24. AVA-HS. Pr: 0.4926
VNO_XP_028495798.1	OTHER	0.004744	0.995256	
VNO_XP_028496133.1	OTHER	0.001208	0.998792	
VNO_XP_028496519.1	SP(Sec/SPI)	0.999048	0.000952	CS pos: 17-18. AMA-TP. Pr: 0.5633
VNO_XP_028496936.1	OTHER	0.000842	0.999158	
VNO_XP_028497054.1	SP(Sec/SPI)	0.997003	0.002997	CS pos: 17-18. VMA-HP. Pr: 0.6879
VNO_XP_028497928.1	OTHER	0.001299	0.998701	
VNO_XP_028498567.1	SP(Sec/SPI)	0.999054	0.000946	CS pos: 23-24. VEA-RQ. Pr: 0.5868
VNO_XP_028499451.1	OTHER	0.010646	0.989354	
LGO_jgi_LeugonAS2_1_1926696_fgenesh1_kg.13___234___TRINITY_DN8821_c2_g2_i1	OTHER	0.017258	0.982742	
LGO_jgi_LeugonAS2_1_1926703_fgenesh1_kg.13___241___TRINITY_DN4965_c1_g2_i2	OTHER	0.021797	0.978203	
LGO_jgi_LeugonAS2_1_1931514_fgenesh1_kg.22___214___TRINITY_DN8651_c2_g5_i1	SP(Sec/SPI)	0.978629	0.021371	CS pos: 29-30. AGA-TN. Pr: 0.8152
LGO_jgi_LeugonAS2_1_2001406_fgenesh1_kg.266___90___TRINITY_DN5968_c0_g1_i4	SP(Sec/SPI)	0.941630	0.058370	CS pos: 19-20. AIA-LP. Pr: 0.3707
LGO_jgi_LeugonAS2_1_2001430_fgenesh1_kg.266___114___TRINITY_DN8814_c1_g2_i1	OTHER	0.004870	0.995130	
LGO_jgi_LeugonAS2_1_2020602_fgenesh1_kg.369___75___TRINITY_DN8651_c2_g5_i1	SP(Sec/SPI)	0.912637	0.087363	CS pos: 31-32. VGA-TR. Pr: 0.8059
LGO_jgi_LeugonAS2_1_2032289_fgenesh1_kg.442___81___TRINITY_DN8821_c2_g4_i1	SP(Sec/SPI)	0.997045	0.002955	CS pos: 23-24. VLG-QS. Pr: 0.8292
LGO_jgi_LeugonAS2_1_2140035_fgenesh1_pg.22___14	SP(Sec/SPI)	0.978629	0.021371	CS pos: 29-30. AGA-TN. Pr: 0.8152
MAN_KID60925.1	SP(Sec/SPI)	0.999286	0.000714	CS pos: 16-17. AVA-AP. Pr: 0.4113
MAN_KID71615.1	SP(Sec/SPI)	0.997816	0.002184	CS pos: 18-19. VSA-LP. Pr: 0.3651
OCA_KAF4595409.1	SP(Sec/SPI)	0.831987	0.168013	CS pos: 15-16. AIA-AP. Pr: 0.4044
OCA_KAF4589727.1	SP(Sec/SPI)	0.999226	0.000774	CS pos: 16-17. ALA-AP. Pr: 0.7759
RIR_XP_025174250.1	OTHER	0.002083	0.997917	
SST_KIJ22509.1	OTHER	0.000252	0.999748	
SST_KIJ25113.1	OTHER	0.006274	0.993726	
SST_KIJ25838.1	SP(Sec/SPI)	0.996976	0.003024	CS pos: 18-19. TAA-TP. Pr: 0.6245
SST_KIJ27070.1	OTHER	0.003156	0.996844	
SST_KIJ27960.1	SP(Sec/SPI)	0.997839	0.002161	CS pos: 18-19. ATA-TP. Pr: 0.7049
SST_KIJ28306.1	SP(Sec/SPI)	0.791307	0.208693	CS pos: 27-28. SLA-PT. Pr: 0.2327
SST_KIJ29993.1	SP(Sec/SPI)	0.995494	0.004506	CS pos: 20-21. TQT-IP. Pr: 0.3602
SST_KIJ32704.1	OTHER	0.021992	0.978008	
SST_KIJ33019.1	OTHER	0.022218	0.977782	
SST_KIJ38659.1	SP(Sec/SPI)	0.994361	0.005639	CS pos: 19-20. STA-TQ. Pr: 0.4789
SST_KIJ38673.1	SP(Sec/SPI)	0.997796	0.002204	CS pos: 19-20. ATA-TQ. Pr: 0.5105
SST_KIJ43517.1	SP(Sec/SPI)	0.501101	0.498899	CS pos: 29-30. IQG-LS. Pr: 0.1899
SST_KIJ43733.1	SP(Sec/SPI)	0.997378	0.002622	CS pos: 17-18. AAA-AP. Pr: 0.5704
SST_KIJ43880.1	SP(Sec/SPI)	0.866016	0.133984	CS pos: 27-28. SLA-PT. Pr: 0.3139
SST_KIJ43882.1	OTHER	0.000420	0.999580	
SST_KIJ46052.1	OTHER	0.270602	0.729398	
SST_KIJ47617.1	OTHER	0.119834	0.880166	
SST_KIJ48245.1	SP(Sec/SPI)	0.965846	0.034154	CS pos: 22-23. LIG-TG. Pr: 0.3025
SST_KIJ48492.1	OTHER	0.005542	0.994458	
SST_KIJ48494.1	OTHER	0.007636	0.992364	
SST_KIJ49237.1	SP(Sec/SPI)	0.639928	0.360072	CS pos: 38-39. AVG-CP. Pr: 0.2462
SST_KIJ50777.1	OTHER	0.464491	0.535509	
SST_KIJ50779.1	OTHER	0.002854	0.997146	
SST_KIJ51363.1	SP(Sec/SPI)	0.934814	0.065186	CS pos: 17-18. ATA-GY. Pr: 0.5335
SST_KIJ51859.1	OTHER	0.003156	0.996844	
SST_KIJ54660.1	OTHER	0.003927	0.996073	
SST_KIJ24675.1	OTHER	0.008187	0.991813	
THA_XP_024771806.1	SP(Sec/SPI)	0.999424	0.000576	CS pos: 16-17. AFA-AP. Pr: 0.5869
THA_XP_024779844.1	SP(Sec/SPI)	0.999037	0.000963	CS pos: 16-17. ALA-VP. Pr: 0.4754
